date,hospital_id,drug_name,inventory,demand
2024-01-23,Hosp_A_General,Metformin,81,38
2024-01-23,Hosp_A_General,Atorvastatin,174,25
2024-01-23,Hosp_A_General,Letrozole,146,42
2024-01-23,Hosp_A_General,Trastuzumab,112,34
2024-01-23,Hosp_A_General,Oseltamivir,274,13
2024-01-23,Hosp_A_General,Cough Syrup,194,5
2024-01-24,Hosp_A_General,Paracetamol,115,89
2024-01-24,Hosp_A_General,Ibuprofen,54,117
2024-01-24,Hosp_A_General,Amoxicillin,190,110
2024-01-24,Hosp_A_General,Metformin,96,23
2024-01-24,Hosp_A_General,Atorvastatin,158,43
2024-01-24,Hosp_A_General,Letrozole,229,43
2024-01-24,Hosp_A_General,Trastuzumab,64,48
2024-01-24,Hosp_A_General,Oseltamivir,185,9
2024-01-24,Hosp_A_General,Cough Syrup,206,19
2024-01-25,Hosp_A_General,Paracetamol,289,147
2024-01-25,Hosp_A_General,Ibuprofen,182,116
2024-01-25,Hosp_A_General,Amoxicillin,121,110
2024-01-25,Hosp_A_General,Metformin,171,28
2024-01-25,Hosp_A_General,Atorvastatin,295,38
2024-01-25,Hosp_A_General,Letrozole,78,33
2024-01-25,Hosp_A_General,Trastuzumab,89,28
2024-01-25,Hosp_A_General,Oseltamivir,263,15
2024-01-25,Hosp_A_General,Cough Syrup,200,5
2024-01-26,Hosp_A_General,Paracetamol,177,122
2024-01-26,Hosp_A_General,Ibuprofen,236,130
2024-01-26,Hosp_A_General,Amoxicillin,231,103
2024-01-26,Hosp_A_General,Metformin,74,26
2024-01-26,Hosp_A_General,Atorvastatin,229,25
2024-01-26,Hosp_A_General,Letrozole,294,43
2024-01-26,Hosp_A_General,Trastuzumab,210,36
2024-01-26,Hosp_A_General,Oseltamivir,78,19
2024-01-26,Hosp_A_General,Cough Syrup,284,10
2024-01-27,Hosp_A_General,Paracetamol,215,130
2024-01-27,Hosp_A_General,Ibuprofen,112,83
2024-01-27,Hosp_A_General,Amoxicillin,178,87
2024-01-27,Hosp_A_General,Metformin,206,42
2024-01-27,Hosp_A_General,Atorvastatin,152,22
2024-01-27,Hosp_A_General,Letrozole,81,29
2024-01-27,Hosp_A_General,Trastuzumab,251,38
2024-01-27,Hosp_A_General,Oseltamivir,159,6
2024-01-27,Hosp_A_General,Cough Syrup,173,5
2024-01-28,Hosp_A_General,Paracetamol,56,86
2024-01-28,Hosp_A_General,Ibuprofen,210,102
2024-01-28,Hosp_A_General,Amoxicillin,134,98
2024-01-28,Hosp_A_General,Metformin,161,48
2024-01-28,Hosp_A_General,Atorvastatin,196,23
2024-01-28,Hosp_A_General,Letrozole,78,47
2024-01-28,Hosp_A_General,Trastuzumab,131,21
2024-01-28,Hosp_A_General,Oseltamivir,178,19
2024-01-28,Hosp_A_General,Cough Syrup,246,8
2024-01-29,Hosp_A_General,Paracetamol,295,101
2024-01-29,Hosp_A_General,Ibuprofen,284,83
2024-01-29,Hosp_A_General,Amoxicillin,203,137
2024-01-29,Hosp_A_General,Metformin,78,32
2024-01-29,Hosp_A_General,Atorvastatin,147,42
2024-01-29,Hosp_A_General,Letrozole,86,30
2024-01-29,Hosp_A_General,Trastuzumab,119,37
2024-01-29,Hosp_A_General,Oseltamivir,177,9
2024-01-29,Hosp_A_General,Cough Syrup,91,8
2024-01-30,Hosp_A_General,Paracetamol,60,119
2024-01-30,Hosp_A_General,Ibuprofen,60,115
2024-01-30,Hosp_A_General,Amoxicillin,162,138
2024-01-30,Hosp_A_General,Metformin,88,27
2024-01-30,Hosp_A_General,Atorvastatin,276,41
2024-01-30,Hosp_A_General,Letrozole,147,42
2024-01-30,Hosp_A_General,Trastuzumab,160,43
2024-01-30,Hosp_A_General,Oseltamivir,295,10
2024-01-30,Hosp_A_General,Cough Syrup,118,12
2024-01-31,Hosp_A_General,Paracetamol,123,136
2024-01-31,Hosp_A_General,Ibuprofen,104,126
2024-01-31,Hosp_A_General,Amoxicillin,61,141
2024-01-31,Hosp_A_General,Metformin,129,43
2024-01-31,Hosp_A_General,Atorvastatin,132,27
2024-01-31,Hosp_A_General,Letrozole,272,40
2024-01-31,Hosp_A_General,Trastuzumab,130,42
2024-01-31,Hosp_A_General,Oseltamivir,278,10
2024-01-31,Hosp_A_General,Cough Syrup,257,10
2024-02-01,Hosp_A_General,Paracetamol,66,93
2024-02-01,Hosp_A_General,Ibuprofen,208,103
2024-02-01,Hosp_A_General,Amoxicillin,276,139
2024-02-01,Hosp_A_General,Metformin,94,21
2024-02-01,Hosp_A_General,Atorvastatin,180,24
2024-02-01,Hosp_A_General,Letrozole,220,27
2024-02-01,Hosp_A_General,Trastuzumab,267,42
2024-02-01,Hosp_A_General,Oseltamivir,264,16
2024-02-01,Hosp_A_General,Cough Syrup,88,19
2024-02-02,Hosp_A_General,Paracetamol,152,84
2024-02-02,Hosp_A_General,Ibuprofen,114,128
2024-02-02,Hosp_A_General,Amoxicillin,52,124
2024-02-02,Hosp_A_General,Metformin,191,43
2024-02-02,Hosp_A_General,Atorvastatin,207,37
2024-02-02,Hosp_A_General,Letrozole,117,37
2024-02-02,Hosp_A_General,Trastuzumab,239,24
2024-02-02,Hosp_A_General,Oseltamivir,202,5
2024-02-02,Hosp_A_General,Cough Syrup,230,18
2024-02-03,Hosp_A_General,Paracetamol,218,82
2024-02-03,Hosp_A_General,Ibuprofen,169,85
2024-02-03,Hosp_A_General,Amoxicillin,54,84
2024-02-03,Hosp_A_General,Metformin,103,34
2024-02-03,Hosp_A_General,Atorvastatin,264,36
2024-02-03,Hosp_A_General,Letrozole,58,22
2024-02-03,Hosp_A_General,Trastuzumab,69,45
2024-02-03,Hosp_A_General,Oseltamivir,290,17
2024-02-03,Hosp_A_General,Cough Syrup,172,14
2024-02-04,Hosp_A_General,Paracetamol,182,127
2024-02-04,Hosp_A_General,Ibuprofen,139,97
2024-02-04,Hosp_A_General,Amoxicillin,247,116
2024-02-04,Hosp_A_General,Metformin,109,35
2024-02-04,Hosp_A_General,Atorvastatin,254,47
2024-02-04,Hosp_A_General,Letrozole,246,32
2024-02-04,Hosp_A_General,Trastuzumab,130,37
2024-02-04,Hosp_A_General,Oseltamivir,89,17
2024-02-04,Hosp_A_General,Cough Syrup,273,18
2024-02-05,Hosp_A_General,Paracetamol,72,121
2024-02-05,Hosp_A_General,Ibuprofen,187,111
2024-02-05,Hosp_A_General,Amoxicillin,156,132
2024-02-05,Hosp_A_General,Metformin,207,26
2024-02-05,Hosp_A_General,Atorvastatin,208,37
2024-02-05,Hosp_A_General,Letrozole,149,21
2024-02-05,Hosp_A_General,Trastuzumab,255,32
2024-02-05,Hosp_A_General,Oseltamivir,270,16
2024-02-05,Hosp_A_General,Cough Syrup,88,6
2024-02-06,Hosp_A_General,Paracetamol,169,129
2024-02-06,Hosp_A_General,Ibuprofen,63,143
2024-02-06,Hosp_A_General,Amoxicillin,224,108
2024-02-06,Hosp_A_General,Metformin,253,23
2024-02-06,Hosp_A_General,Atorvastatin,276,39
2024-02-06,Hosp_A_General,Letrozole,174,31
2024-02-06,Hosp_A_General,Trastuzumab,56,48
2024-02-06,Hosp_A_General,Oseltamivir,188,5
2024-02-06,Hosp_A_General,Cough Syrup,183,19
2024-02-07,Hosp_A_General,Paracetamol,150,138
2024-02-07,Hosp_A_General,Ibuprofen,133,85
2024-02-07,Hosp_A_General,Amoxicillin,196,136
2024-02-07,Hosp_A_General,Metformin,246,22
2024-02-07,Hosp_A_General,Atorvastatin,50,45
2024-02-07,Hosp_A_General,Letrozole,173,25
2024-02-07,Hosp_A_General,Trastuzumab,64,21
2024-02-07,Hosp_A_General,Oseltamivir,238,7
2024-02-07,Hosp_A_General,Cough Syrup,113,5
2024-02-08,Hosp_A_General,Paracetamol,295,81
2024-02-08,Hosp_A_General,Ibuprofen,137,90
2024-02-08,Hosp_A_General,Amoxicillin,113,100
2024-02-08,Hosp_A_General,Metformin,67,49
2024-02-08,Hosp_A_General,Atorvastatin,113,37
2024-02-08,Hosp_A_General,Letrozole,159,34
2024-02-08,Hosp_A_General,Trastuzumab,144,25
2024-02-08,Hosp_A_General,Oseltamivir,81,15
2024-02-08,Hosp_A_General,Cough Syrup,94,13
2024-02-09,Hosp_A_General,Paracetamol,215,125
2024-02-09,Hosp_A_General,Ibuprofen,171,94
2024-02-09,Hosp_A_General,Amoxicillin,275,123
2024-02-09,Hosp_A_General,Metformin,98,27
2024-02-09,Hosp_A_General,Atorvastatin,252,48
2024-02-09,Hosp_A_General,Letrozole,244,46
2024-02-09,Hosp_A_General,Trastuzumab,183,28
2024-02-09,Hosp_A_General,Oseltamivir,55,13
2024-02-09,Hosp_A_General,Cough Syrup,152,19
2024-02-10,Hosp_A_General,Paracetamol,222,87
2024-02-10,Hosp_A_General,Ibuprofen,270,132
2024-02-10,Hosp_A_General,Amoxicillin,232,111
2024-02-10,Hosp_A_General,Metformin,100,31
2024-02-10,Hosp_A_General,Atorvastatin,131,25
2024-02-10,Hosp_A_General,Letrozole,195,38
2024-02-10,Hosp_A_General,Trastuzumab,199,24
2024-02-10,Hosp_A_General,Oseltamivir,145,12
2024-02-10,Hosp_A_General,Cough Syrup,154,15
2024-02-11,Hosp_A_General,Paracetamol,128,113
2024-02-11,Hosp_A_General,Ibuprofen,213,85
2024-02-11,Hosp_A_General,Amoxicillin,88,121
2024-02-11,Hosp_A_General,Metformin,292,38
2024-02-11,Hosp_A_General,Atorvastatin,235,41
2024-02-11,Hosp_A_General,Letrozole,174,31
2024-02-11,Hosp_A_General,Trastuzumab,180,32
2024-02-11,Hosp_A_General,Oseltamivir,67,12
2024-02-11,Hosp_A_General,Cough Syrup,70,19
2024-02-12,Hosp_A_General,Paracetamol,253,135
2024-02-12,Hosp_A_General,Ibuprofen,213,124
2024-02-12,Hosp_A_General,Amoxicillin,200,126
2024-02-12,Hosp_A_General,Metformin,80,30
2024-02-12,Hosp_A_General,Atorvastatin,59,22
2024-02-12,Hosp_A_General,Letrozole,167,33
2024-02-12,Hosp_A_General,Trastuzumab,129,29
2024-02-12,Hosp_A_General,Oseltamivir,142,14
2024-02-12,Hosp_A_General,Cough Syrup,125,18
2024-02-13,Hosp_A_General,Paracetamol,294,138
2024-02-13,Hosp_A_General,Ibuprofen,118,112
2024-02-13,Hosp_A_General,Amoxicillin,290,130
2024-02-13,Hosp_A_General,Metformin,255,31
2024-02-13,Hosp_A_General,Atorvastatin,283,39
2024-02-13,Hosp_A_General,Letrozole,230,37
2024-02-13,Hosp_A_General,Trastuzumab,265,46
2024-02-13,Hosp_A_General,Oseltamivir,92,18
2024-02-13,Hosp_A_General,Cough Syrup,275,13
2024-02-14,Hosp_A_General,Paracetamol,185,126
2024-02-14,Hosp_A_General,Ibuprofen,281,125
2024-02-14,Hosp_A_General,Amoxicillin,245,112
2024-02-14,Hosp_A_General,Metformin,50,38
2024-02-14,Hosp_A_General,Atorvastatin,80,35
2024-02-14,Hosp_A_General,Letrozole,191,40
2024-02-14,Hosp_A_General,Trastuzumab,97,24
2024-02-14,Hosp_A_General,Oseltamivir,154,14
2024-02-14,Hosp_A_General,Cough Syrup,239,16
2024-02-15,Hosp_A_General,Paracetamol,138,94
2024-02-15,Hosp_A_General,Ibuprofen,114,94
2024-02-15,Hosp_A_General,Amoxicillin,198,98
2024-02-15,Hosp_A_General,Metformin,109,48
2024-02-15,Hosp_A_General,Atorvastatin,266,20
2024-02-15,Hosp_A_General,Letrozole,98,36
2024-02-15,Hosp_A_General,Trastuzumab,84,31
2024-02-15,Hosp_A_General,Oseltamivir,151,14
2024-02-15,Hosp_A_General,Cough Syrup,60,7
2024-02-16,Hosp_A_General,Paracetamol,96,94
2024-02-16,Hosp_A_General,Ibuprofen,74,115
2024-02-16,Hosp_A_General,Amoxicillin,252,130
2024-02-16,Hosp_A_General,Metformin,64,23
2024-02-16,Hosp_A_General,Atorvastatin,70,32
2024-02-16,Hosp_A_General,Letrozole,263,38
2024-02-16,Hosp_A_General,Trastuzumab,83,33
2024-02-16,Hosp_A_General,Oseltamivir,174,8
2024-02-16,Hosp_A_General,Cough Syrup,289,9
2024-02-17,Hosp_A_General,Paracetamol,263,88
2024-02-17,Hosp_A_General,Ibuprofen,75,88
2024-02-17,Hosp_A_General,Amoxicillin,64,89
2024-02-17,Hosp_A_General,Metformin,265,45
2024-02-17,Hosp_A_General,Atorvastatin,170,48
2024-02-17,Hosp_A_General,Letrozole,219,27
2024-02-17,Hosp_A_General,Trastuzumab,201,35
2024-02-17,Hosp_A_General,Oseltamivir,98,14
2024-02-17,Hosp_A_General,Cough Syrup,140,9
2024-02-18,Hosp_A_General,Paracetamol,51,143
2024-02-18,Hosp_A_General,Ibuprofen,84,86
2024-02-18,Hosp_A_General,Amoxicillin,134,97
2024-02-18,Hosp_A_General,Metformin,116,29
2024-02-18,Hosp_A_General,Atorvastatin,167,48
2024-02-18,Hosp_A_General,Letrozole,216,28
2024-02-18,Hosp_A_General,Trastuzumab,290,30
2024-02-18,Hosp_A_General,Oseltamivir,280,12
2024-02-18,Hosp_A_General,Cough Syrup,237,18
2024-02-19,Hosp_A_General,Paracetamol,179,123
2024-02-19,Hosp_A_General,Ibuprofen,51,114
2024-02-19,Hosp_A_General,Amoxicillin,147,109
2024-02-19,Hosp_A_General,Metformin,165,27
2024-02-19,Hosp_A_General,Atorvastatin,199,31
2024-02-19,Hosp_A_General,Letrozole,235,23
2024-02-19,Hosp_A_General,Trastuzumab,246,32
2024-02-19,Hosp_A_General,Oseltamivir,270,19
2024-02-19,Hosp_A_General,Cough Syrup,96,13
2024-02-20,Hosp_A_General,Paracetamol,200,145
2024-02-20,Hosp_A_General,Ibuprofen,154,81
2024-02-20,Hosp_A_General,Amoxicillin,268,144
2024-02-20,Hosp_A_General,Metformin,124,22
2024-02-20,Hosp_A_General,Atorvastatin,229,49
2024-02-20,Hosp_A_General,Letrozole,200,45
2024-02-20,Hosp_A_General,Trastuzumab,245,37
2024-02-20,Hosp_A_General,Oseltamivir,104,10
2024-02-20,Hosp_A_General,Cough Syrup,212,10
2024-02-21,Hosp_A_General,Paracetamol,74,145
2024-02-21,Hosp_A_General,Ibuprofen,74,133
2024-02-21,Hosp_A_General,Amoxicillin,82,115
2024-02-21,Hosp_A_General,Metformin,144,33
2024-02-21,Hosp_A_General,Atorvastatin,114,33
2024-02-21,Hosp_A_General,Letrozole,129,41
2024-02-21,Hosp_A_General,Trastuzumab,287,48
2024-02-21,Hosp_A_General,Oseltamivir,229,7
2024-02-21,Hosp_A_General,Cough Syrup,276,13
2024-02-22,Hosp_A_General,Paracetamol,250,88
2024-02-22,Hosp_A_General,Ibuprofen,148,100
2024-02-22,Hosp_A_General,Amoxicillin,122,107
2024-02-22,Hosp_A_General,Metformin,239,33
2024-02-22,Hosp_A_General,Atorvastatin,164,26
2024-02-22,Hosp_A_General,Letrozole,129,35
2024-02-22,Hosp_A_General,Trastuzumab,146,23
2024-02-22,Hosp_A_General,Oseltamivir,53,11
2024-02-22,Hosp_A_General,Cough Syrup,89,5
2024-02-23,Hosp_A_General,Paracetamol,230,124
2024-02-23,Hosp_A_General,Ibuprofen,209,115
2024-02-23,Hosp_A_General,Amoxicillin,258,139
2024-02-23,Hosp_A_General,Metformin,188,40
2024-02-23,Hosp_A_General,Atorvastatin,101,42
2024-02-23,Hosp_A_General,Letrozole,166,45
2024-02-23,Hosp_A_General,Trastuzumab,245,21
2024-02-23,Hosp_A_General,Oseltamivir,101,16
2024-02-23,Hosp_A_General,Cough Syrup,131,12
2024-02-24,Hosp_A_General,Paracetamol,118,111
2024-02-24,Hosp_A_General,Ibuprofen,221,144
2024-02-24,Hosp_A_General,Amoxicillin,136,87
2024-02-24,Hosp_A_General,Metformin,126,27
2024-02-24,Hosp_A_General,Atorvastatin,298,42
2024-02-24,Hosp_A_General,Letrozole,92,20
2024-02-24,Hosp_A_General,Trastuzumab,158,38
2024-02-24,Hosp_A_General,Oseltamivir,201,7
2024-02-24,Hosp_A_General,Cough Syrup,201,5
2024-02-25,Hosp_A_General,Paracetamol,127,120
2024-02-25,Hosp_A_General,Ibuprofen,266,141
2024-02-25,Hosp_A_General,Amoxicillin,163,89
2024-02-25,Hosp_A_General,Metformin,198,23
2024-02-25,Hosp_A_General,Atorvastatin,189,46
2024-02-25,Hosp_A_General,Letrozole,281,21
2024-02-25,Hosp_A_General,Trastuzumab,167,32
2024-02-25,Hosp_A_General,Oseltamivir,230,19
2024-02-25,Hosp_A_General,Cough Syrup,193,16
2024-02-26,Hosp_A_General,Paracetamol,284,101
2024-02-26,Hosp_A_General,Ibuprofen,141,108
2024-02-26,Hosp_A_General,Amoxicillin,62,81
2024-02-26,Hosp_A_General,Metformin,78,40
2024-02-26,Hosp_A_General,Atorvastatin,256,39
2024-02-26,Hosp_A_General,Letrozole,76,37
