date,hospital_id,drug_name,inventory,demand
2024-01-09,Hosp_A,Atorvastatin,161,98
2024-01-10,Hosp_A,Paracetamol,164,95
2024-01-10,Hosp_A,Ibuprofen,168,31
2024-01-10,Hosp_A,Amoxicillin,87,60
2024-01-10,Hosp_A,Metformin,57,36
2024-01-10,Hosp_A,Atorvastatin,76,30
2024-01-11,Hosp_A,Paracetamol,165,72
2024-01-11,Hosp_A,Ibuprofen,116,27
2024-01-11,Hosp_A,Amoxicillin,74,63
2024-01-11,Hosp_A,Metformin,107,76
2024-01-11,Hosp_A,Atorvastatin,153,55
2024-01-12,Hosp_A,Paracetamol,85,54
2024-01-12,Hosp_A,Ibuprofen,69,74
2024-01-12,Hosp_A,Amoxicillin,57,25
2024-01-12,Hosp_A,Metformin,191,85
2024-01-12,Hosp_A,Atorvastatin,164,96
2024-01-13,Hosp_A,Paracetamol,102,69
2024-01-13,Hosp_A,Ibuprofen,157,14
2024-01-13,Hosp_A,Amoxicillin,152,77
2024-01-13,Hosp_A,Metformin,55,56
2024-01-13,Hosp_A,Atorvastatin,148,64
2024-01-14,Hosp_A,Paracetamol,83,57
2024-01-14,Hosp_A,Ibuprofen,138,10
2024-01-14,Hosp_A,Amoxicillin,65,70
2024-01-14,Hosp_A,Metformin,118,31
2024-01-14,Hosp_A,Atorvastatin,142,76
2024-01-15,Hosp_A,Paracetamol,59,78
2024-01-15,Hosp_A,Ibuprofen,149,43
2024-01-15,Hosp_A,Amoxicillin,187,28
2024-01-15,Hosp_A,Metformin,145,10
2024-01-15,Hosp_A,Atorvastatin,118,13
2024-01-16,Hosp_A,Paracetamol,190,21
2024-01-16,Hosp_A,Ibuprofen,144,55
2024-01-16,Hosp_A,Amoxicillin,179,44
2024-01-16,Hosp_A,Metformin,130,99
2024-01-16,Hosp_A,Atorvastatin,57,35
2024-01-17,Hosp_A,Paracetamol,62,32
2024-01-17,Hosp_A,Ibuprofen,148,39
2024-01-17,Hosp_A,Amoxicillin,66,71
2024-01-17,Hosp_A,Metformin,133,98
2024-01-17,Hosp_A,Atorvastatin,135,22
2024-01-18,Hosp_A,Paracetamol,172,94
2024-01-18,Hosp_A,Ibuprofen,102,32
2024-01-18,Hosp_A,Amoxicillin,193,66
2024-01-18,Hosp_A,Metformin,88,62
2024-01-18,Hosp_A,Atorvastatin,91,67
2024-01-19,Hosp_A,Paracetamol,158,74
2024-01-19,Hosp_A,Ibuprofen,135,26
2024-01-19,Hosp_A,Amoxicillin,120,98
2024-01-19,Hosp_A,Metformin,94,13
2024-01-19,Hosp_A,Atorvastatin,85,79
2024-01-20,Hosp_A,Paracetamol,162,34
2024-01-20,Hosp_A,Ibuprofen,105,42
2024-01-20,Hosp_A,Amoxicillin,166,15
2024-01-20,Hosp_A,Metformin,107,53
2024-01-20,Hosp_A,Atorvastatin,110,56
2024-01-21,Hosp_A,Paracetamol,65,81
2024-01-21,Hosp_A,Ibuprofen,151,85
2024-01-21,Hosp_A,Amoxicillin,166,17
2024-01-21,Hosp_A,Metformin,171,45
2024-01-21,Hosp_A,Atorvastatin,139,17
2024-01-22,Hosp_A,Paracetamol,167,74
2024-01-22,Hosp_A,Ibuprofen,195,58
2024-01-22,Hosp_A,Amoxicillin,60,94
2024-01-22,Hosp_A,Metformin,75,72
2024-01-22,Hosp_A,Atorvastatin,135,68
2024-01-23,Hosp_A,Paracetamol,100,54
2024-01-23,Hosp_A,Ibuprofen,53,71
2024-01-23,Hosp_A,Amoxicillin,162,41
2024-01-23,Hosp_A,Metformin,83,81
2024-01-23,Hosp_A,Atorvastatin,88,35
2024-01-24,Hosp_A,Paracetamol,147,91
2024-01-24,Hosp_A,Ibuprofen,79,88
2024-01-24,Hosp_A,Amoxicillin,140,60
2024-01-24,Hosp_A,Metformin,101,47
2024-01-24,Hosp_A,Atorvastatin,128,39
2024-01-25,Hosp_A,Paracetamol,129,84
2024-01-25,Hosp_A,Ibuprofen,167,25
2024-01-25,Hosp_A,Amoxicillin,57,13
2024-01-25,Hosp_A,Metformin,153,13
2024-01-25,Hosp_A,Atorvastatin,74,76
2024-01-26,Hosp_A,Paracetamol,95,43
2024-01-26,Hosp_A,Ibuprofen,127,99
2024-01-26,Hosp_A,Amoxicillin,94,36
2024-01-26,Hosp_A,Metformin,122,35
2024-01-26,Hosp_A,Atorvastatin,96,95
2024-01-27,Hosp_A,Paracetamol,63,68
2024-01-27,Hosp_A,Ibuprofen,105,16
2024-01-27,Hosp_A,Amoxicillin,52,32
2024-01-27,Hosp_A,Metformin,156,27
2024-01-27,Hosp_A,Atorvastatin,87,24
2024-01-28,Hosp_A,Paracetamol,83,17
2024-01-28,Hosp_A,Ibuprofen,162,92
2024-01-28,Hosp_A,Amoxicillin,91,50
2024-01-28,Hosp_A,Metformin,150,15
2024-01-28,Hosp_A,Atorvastatin,75,73
2024-01-29,Hosp_A,Paracetamol,124,13
2024-01-29,Hosp_A,Ibuprofen,128,15
2024-01-29,Hosp_A,Amoxicillin,167,60
2024-01-29,Hosp_A,Metformin,111,66
2024-01-29,Hosp_A,Atorvastatin,128,84
2024-01-30,Hosp_A,Paracetamol,149,86
2024-01-30,Hosp_A,Ibuprofen,52,42
2024-01-30,Hosp_A,Amoxicillin,183,59
2024-01-30,Hosp_A,Metformin,59,14
2024-01-30,Hosp_A,Atorvastatin,187,53
2024-01-31,Hosp_A,Paracetamol,186,43
2024-01-31,Hosp_A,Ibuprofen,125,44
2024-01-31,Hosp_A,Amoxicillin,50,49
2024-01-31,Hosp_A,Metformin,113,31
2024-01-31,Hosp_A,Atorvastatin,109,73
2024-02-01,Hosp_A,Paracetamol,88,23
2024-02-01,Hosp_A,Ibuprofen,81,60
2024-02-01,Hosp_A,Amoxicillin,174,47
2024-02-01,Hosp_A,Metformin,146,32
2024-02-01,Hosp_A,Atorvastatin,112,24
2024-02-02,Hosp_A,Paracetamol,82,77
2024-02-02,Hosp_A,Ibuprofen,135,75
2024-02-02,Hosp_A,Amoxicillin,59,14
2024-02-02,Hosp_A,Metformin,172,83
2024-02-02,Hosp_A,Atorvastatin,146,47
2024-02-03,Hosp_A,Paracetamol,118,29
2024-02-03,Hosp_A,Ibuprofen,60,83
2024-02-03,Hosp_A,Amoxicillin,153,47
2024-02-03,Hosp_A,Metformin,183,81
2024-02-03,Hosp_A,Atorvastatin,72,56
2024-02-04,Hosp_A,Paracetamol,60,32
2024-02-04,Hosp_A,Ibuprofen,50,55
2024-02-04,Hosp_A,Amoxicillin,150,30
2024-02-04,Hosp_A,Metformin,139,45
2024-02-04,Hosp_A,Atorvastatin,106,10
2024-02-05,Hosp_A,Paracetamol,177,52
2024-02-05,Hosp_A,Ibuprofen,157,60
2024-02-05,Hosp_A,Amoxicillin,74,80
2024-02-05,Hosp_A,Metformin,137,42
2024-02-05,Hosp_A,Atorvastatin,78,72
2024-02-06,Hosp_A,Paracetamol,172,65
2024-02-06,Hosp_A,Ibuprofen,111,41
2024-02-06,Hosp_A,Amoxicillin,78,58
2024-02-06,Hosp_A,Metformin,79,25
2024-02-06,Hosp_A,Atorvastatin,68,27
2024-02-07,Hosp_A,Paracetamol,184,17
2024-02-07,Hosp_A,Ibuprofen,114,66
2024-02-07,Hosp_A,Amoxicillin,116,97
2024-02-07,Hosp_A,Metformin,121,63
2024-02-07,Hosp_A,Atorvastatin,116,60
2024-02-08,Hosp_A,Paracetamol,85,38
2024-02-08,Hosp_A,Ibuprofen,131,11
2024-02-08,Hosp_A,Amoxicillin,178,56
2024-02-08,Hosp_A,Metformin,197,20
2024-02-08,Hosp_A,Atorvastatin,179,76
2024-02-09,Hosp_A,Paracetamol,63,18
2024-02-09,Hosp_A,Ibuprofen,89,75
2024-02-09,Hosp_A,Amoxicillin,74,82
2024-02-09,Hosp_A,Metformin,71,13
2024-02-09,Hosp_A,Atorvastatin,78,96
2024-02-10,Hosp_A,Paracetamol,102,80
2024-02-10,Hosp_A,Ibuprofen,187,54
2024-02-10,Hosp_A,Amoxicillin,194,35
2024-02-10,Hosp_A,Metformin,171,55
2024-02-10,Hosp_A,Atorvastatin,113,11
2024-02-11,Hosp_A,Paracetamol,199,78
2024-02-11,Hosp_A,Ibuprofen,105,42
2024-02-11,Hosp_A,Amoxicillin,85,29
2024-02-11,Hosp_A,Metformin,130,71
2024-02-11,Hosp_A,Atorvastatin,158,82
2024-02-12,Hosp_A,Paracetamol,98,70
2024-02-12,Hosp_A,Ibuprofen,66,83
2024-02-12,Hosp_A,Amoxicillin,106,64
2024-02-12,Hosp_A,Metformin,96,21
2024-02-12,Hosp_A,Atorvastatin,111,89
2024-02-13,Hosp_A,Paracetamol,75,94
2024-02-13,Hosp_A,Ibuprofen,135,16
2024-02-13,Hosp_A,Amoxicillin,63,88
2024-02-13,Hosp_A,Metformin,166,16
2024-02-13,Hosp_A,Atorvastatin,186,57
2024-02-14,Hosp_A,Paracetamol,142,95
2024-02-14,Hosp_A,Ibuprofen,190,91
2024-02-14,Hosp_A,Amoxicillin,65,51
2024-02-14,Hosp_A,Metformin,157,75
2024-02-14,Hosp_A,Atorvastatin,104,51
2024-02-15,Hosp_A,Paracetamol,52,54
2024-02-15,Hosp_A,Ibuprofen,191,39
2024-02-15,Hosp_A,Amoxicillin,117,27
2024-02-15,Hosp_A,Metformin,86,34
2024-02-15,Hosp_A,Atorvastatin,122,24
2024-02-16,Hosp_A,Paracetamol,197,72
2024-02-16,Hosp_A,Ibuprofen,103,83
2024-02-16,Hosp_A,Amoxicillin,156,66
2024-02-16,Hosp_A,Metformin,52,15
2024-02-16,Hosp_A,Atorvastatin,54,14
2024-02-17,Hosp_A,Paracetamol,154,65
2024-02-17,Hosp_A,Ibuprofen,116,38
2024-02-17,Hosp_A,Amoxicillin,186,76
2024-02-17,Hosp_A,Metformin,125,51
2024-02-17,Hosp_A,Atorvastatin,58,88
2024-02-18,Hosp_A,Paracetamol,142,67
2024-02-18,Hosp_A,Ibuprofen,116,65
2024-02-18,Hosp_A,Amoxicillin,89,49
2024-02-18,Hosp_A,Metformin,140,86
2024-02-18,Hosp_A,Atorvastatin,82,15
2024-02-19,Hosp_A,Paracetamol,156,62
2024-02-19,Hosp_A,Ibuprofen,88,40
2024-02-19,Hosp_A,Amoxicillin,131,11
2024-02-19,Hosp_A,Metformin,126,21
2024-02-19,Hosp_A,Atorvastatin,88,75
2024-02-20,Hosp_A,Paracetamol,199,26
2024-02-20,Hosp_A,Ibuprofen,187,74
2024-02-20,Hosp_A,Amoxicillin,71,99
2024-02-20,Hosp_A,Metformin,169,91
2024-02-20,Hosp_A,Atorvastatin,99,23
2024-02-21,Hosp_A,Paracetamol,168,38
2024-02-21,Hosp_A,Ibuprofen,124,41
2024-02-21,Hosp_A,Amoxicillin,179,56
2024-02-21,Hosp_A,Metformin,133,31
2024-02-21,Hosp_A,Atorvastatin,76,76
2024-02-22,Hosp_A,Paracetamol,73,21
2024-02-22,Hosp_A,Ibuprofen,67,24
2024-02-22,Hosp_A,Amoxicillin,76,81
2024-02-22,Hosp_A,Metformin,109,55
2024-02-22,Hosp_A,Atorvastatin,194,62
2024-02-23,Hosp_A,Paracetamol,112,95
2024-02-23,Hosp_A,Ibuprofen,166,11
2024-02-23,Hosp_A,Amoxicillin,137,81
2024-02-23,Hosp_A,Metformin,188,73
2024-02-23,Hosp_A,Atorvastatin,121,30
2024-02-24,Hosp_A,Paracetamol,135,29
2024-02-24,Hosp_A,Ibuprofen,146,11
2024-02-24,Hosp_A,Amoxicillin,82,86
2024-02-24,Hosp_A,Metformin,126,35
2024-02-24,Hosp_A,Atorvastatin,199,75
2024-02-25,Hosp_A,Paracetamol,141,71
2024-02-25,Hosp_A,Ibuprofen,133,71
2024-02-25,Hosp_A,Amoxicillin,160,16
2024-02-25,Hosp_A,Metformin,133,89
2024-02-25,Hosp_A,Atorvastatin,181,15
2024-02-26,Hosp_A,Paracetamol,81,60
2024-02-26,Hosp_A,Ibuprofen,93,91
2024-02-26,Hosp_A,Amoxicillin,195,92
2024-02-26,Hosp_A,Metformin,199,46
2024-02-26,Hosp_A,Atorvastatin,145,65
2024-02-27,Hosp_A,Paracetamol,99,58
2024-02-27,Hosp_A,Ibuprofen,145,45
2024-02-27,Hosp_A,Amoxicillin,166,75
2024-02-27,Hosp_A,Metformin,128,43
2024-02-27,Hosp_A,Atorvastatin,55,48
2024-02-28,Hosp_A,Paracetamol,90,71
2024-02-28,Hosp_A,Ibuprofen,109,23
2024-02-28,Hosp_A,Amoxicillin,133,11
2024-02-28,Hosp_A,Metformin,119,26
2024-02-28,Hosp_A,Atorvastatin,172,98
2024-02-29,Hosp_A,Paracetamol,57,52
2024-02-29,Hosp_A,Ibuprofen,50,66
2024-02-29,Hosp_A,Amoxicillin,113,93
2024-02-29,Hosp_A,Metformin,77,46
2024-02-29,Hosp_A,Atorvastatin,98,53
