date,hospital_id,drug_name,inventory,demand
2024-01-16,Hosp_B_Oncology,Paracetamol,291,4
2024-01-16,Hosp_B_Oncology,Ibuprofen,168,7
2024-01-16,Hosp_B_Oncology,Amoxicillin,82,5
2024-01-16,Hosp_B_Oncology,Metformin,114,117
2024-01-16,Hosp_B_Oncology,Atorvastatin,273,148
2024-01-16,Hosp_B_Oncology,Letrozole,60,184
2024-01-16,Hosp_B_Oncology,Trastuzumab,75,162
2024-01-16,Hosp_B_Oncology,Oseltamivir,266,5
2024-01-16,Hosp_B_Oncology,Cough Syrup,108,0
2024-01-17,Hosp_B_Oncology,Paracetamol,203,9
2024-01-17,Hosp_B_Oncology,Ibuprofen,211,5
2024-01-17,Hosp_B_Oncology,Amoxicillin,167,2
2024-01-17,Hosp_B_Oncology,Metformin,172,149
2024-01-17,Hosp_B_Oncology,Atorvastatin,61,164
2024-01-17,Hosp_B_Oncology,Letrozole,103,104
2024-01-17,Hosp_B_Oncology,Trastuzumab,271,193
2024-01-17,Hosp_B_Oncology,Oseltamivir,106,0
2024-01-17,Hosp_B_Oncology,Cough Syrup,161,6
2024-01-18,Hosp_B_Oncology,Paracetamol,55,4
2024-01-18,Hosp_B_Oncology,Ibuprofen,243,2
2024-01-18,Hosp_B_Oncology,Amoxicillin,160,8
2024-01-18,Hosp_B_Oncology,Metformin,200,154
2024-01-18,Hosp_B_Oncology,Atorvastatin,129,194
2024-01-18,Hosp_B_Oncology,Letrozole,252,115
2024-01-18,Hosp_B_Oncology,Trastuzumab,57,103
2024-01-18,Hosp_B_Oncology,Oseltamivir,153,3
2024-01-18,Hosp_B_Oncology,Cough Syrup,233,8
2024-01-19,Hosp_B_Oncology,Paracetamol,97,0
2024-01-19,Hosp_B_Oncology,Ibuprofen,75,3
2024-01-19,Hosp_B_Oncology,Amoxicillin,50,7
2024-01-19,Hosp_B_Oncology,Metformin,162,198
2024-01-19,Hosp_B_Oncology,Atorvastatin,229,178
2024-01-19,Hosp_B_Oncology,Letrozole,96,155
2024-01-19,Hosp_B_Oncology,Trastuzumab,263,113
2024-01-19,Hosp_B_Oncology,Oseltamivir,267,6
2024-01-19,Hosp_B_Oncology,Cough Syrup,127,7
2024-01-20,Hosp_B_Oncology,Paracetamol,116,8
2024-01-20,Hosp_B_Oncology,Ibuprofen,158,1
2024-01-20,Hosp_B_Oncology,Amoxicillin,160,3
2024-01-20,Hosp_B_Oncology,Metformin,160,185
2024-01-20,Hosp_B_Oncology,Atorvastatin,83,107
2024-01-20,Hosp_B_Oncology,Letrozole,217,182
2024-01-20,Hosp_B_Oncology,Trastuzumab,91,140
2024-01-20,Hosp_B_Oncology,Oseltamivir,150,5
2024-01-20,Hosp_B_Oncology,Cough Syrup,229,9
2024-01-21,Hosp_B_Oncology,Paracetamol,183,5
2024-01-21,Hosp_B_Oncology,Ibuprofen,162,7
2024-01-21,Hosp_B_Oncology,Amoxicillin,279,2
2024-01-21,Hosp_B_Oncology,Metformin,111,156
2024-01-21,Hosp_B_Oncology,Atorvastatin,243,178
2024-01-21,Hosp_B_Oncology,Letrozole,252,107
2024-01-21,Hosp_B_Oncology,Trastuzumab,75,150
2024-01-21,Hosp_B_Oncology,Oseltamivir,222,4
2024-01-21,Hosp_B_Oncology,Cough Syrup,119,9
2024-01-22,Hosp_B_Oncology,Paracetamol,58,7
2024-01-22,Hosp_B_Oncology,Ibuprofen,87,6
2024-01-22,Hosp_B_Oncology,Amoxicillin,212,0
2024-01-22,Hosp_B_Oncology,Metformin,118,161
2024-01-22,Hosp_B_Oncology,Atorvastatin,237,149
2024-01-22,Hosp_B_Oncology,Letrozole,127,174
2024-01-22,Hosp_B_Oncology,Trastuzumab,186,133
2024-01-22,Hosp_B_Oncology,Oseltamivir,125,2
2024-01-22,Hosp_B_Oncology,Cough Syrup,84,0
2024-01-23,Hosp_B_Oncology,Paracetamol,288,6
2024-01-23,Hosp_B_Oncology,Ibuprofen,243,4
2024-01-23,Hosp_B_Oncology,Amoxicillin,153,7
2024-01-23,Hosp_B_Oncology,Metformin,228,138
2024-01-23,Hosp_B_Oncology,Atorvastatin,228,169
2024-01-23,Hosp_B_Oncology,Letrozole,183,166
2024-01-23,Hosp_B_Oncology,Trastuzumab,184,150
2024-01-23,Hosp_B_Oncology,Oseltamivir,249,9
2024-01-23,Hosp_B_Oncology,Cough Syrup,241,3
2024-01-24,Hosp_B_Oncology,Paracetamol,117,1
2024-01-24,Hosp_B_Oncology,Ibuprofen,204,2
2024-01-24,Hosp_B_Oncology,Amoxicillin,292,3
2024-01-24,Hosp_B_Oncology,Metformin,85,125
2024-01-24,Hosp_B_Oncology,Atorvastatin,92,126
2024-01-24,Hosp_B_Oncology,Letrozole,118,119
2024-01-24,Hosp_B_Oncology,Trastuzumab,60,173
2024-01-24,Hosp_B_Oncology,Oseltamivir,153,5
2024-01-24,Hosp_B_Oncology,Cough Syrup,183,7
2024-01-25,Hosp_B_Oncology,Paracetamol,95,4
2024-01-25,Hosp_B_Oncology,Ibuprofen,198,9
2024-01-25,Hosp_B_Oncology,Amoxicillin,159,3
2024-01-25,Hosp_B_Oncology,Metformin,231,186
2024-01-25,Hosp_B_Oncology,Atorvastatin,106,100
2024-01-25,Hosp_B_Oncology,Letrozole,112,153
2024-01-25,Hosp_B_Oncology,Trastuzumab,104,139
2024-01-25,Hosp_B_Oncology,Oseltamivir,192,4
2024-01-25,Hosp_B_Oncology,Cough Syrup,224,8
2024-01-26,Hosp_B_Oncology,Paracetamol,203,1
2024-01-26,Hosp_B_Oncology,Ibuprofen,262,0
2024-01-26,Hosp_B_Oncology,Amoxicillin,248,0
2024-01-26,Hosp_B_Oncology,Metformin,133,148
2024-01-26,Hosp_B_Oncology,Atorvastatin,197,185
2024-01-26,Hosp_B_Oncology,Letrozole,269,162
2024-01-26,Hosp_B_Oncology,Trastuzumab,238,148
2024-01-26,Hosp_B_Oncology,Oseltamivir,120,0
2024-01-26,Hosp_B_Oncology,Cough Syrup,273,6
2024-01-27,Hosp_B_Oncology,Paracetamol,136,6
2024-01-27,Hosp_B_Oncology,Ibuprofen,269,1
2024-01-27,Hosp_B_Oncology,Amoxicillin,184,7
2024-01-27,Hosp_B_Oncology,Metformin,114,156
2024-01-27,Hosp_B_Oncology,Atorvastatin,296,166
2024-01-27,Hosp_B_Oncology,Letrozole,265,186
2024-01-27,Hosp_B_Oncology,Trastuzumab,236,171
2024-01-27,Hosp_B_Oncology,Oseltamivir,103,8
2024-01-27,Hosp_B_Oncology,Cough Syrup,288,4
2024-01-28,Hosp_B_Oncology,Paracetamol,60,9
2024-01-28,Hosp_B_Oncology,Ibuprofen,179,2
2024-01-28,Hosp_B_Oncology,Amoxicillin,264,6
2024-01-28,Hosp_B_Oncology,Metformin,189,119
2024-01-28,Hosp_B_Oncology,Atorvastatin,54,136
2024-01-28,Hosp_B_Oncology,Letrozole,215,193
2024-01-28,Hosp_B_Oncology,Trastuzumab,186,197
2024-01-28,Hosp_B_Oncology,Oseltamivir,102,2
2024-01-28,Hosp_B_Oncology,Cough Syrup,293,9
2024-01-29,Hosp_B_Oncology,Paracetamol,90,5
2024-01-29,Hosp_B_Oncology,Ibuprofen,83,0
2024-01-29,Hosp_B_Oncology,Amoxicillin,214,8
2024-01-29,Hosp_B_Oncology,Metformin,279,175
2024-01-29,Hosp_B_Oncology,Atorvastatin,136,185
2024-01-29,Hosp_B_Oncology,Letrozole,262,126
2024-01-29,Hosp_B_Oncology,Trastuzumab,106,130
2024-01-29,Hosp_B_Oncology,Oseltamivir,183,7
2024-01-29,Hosp_B_Oncology,Cough Syrup,147,8
2024-01-30,Hosp_B_Oncology,Paracetamol,82,9
2024-01-30,Hosp_B_Oncology,Ibuprofen,85,3
2024-01-30,Hosp_B_Oncology,Amoxicillin,260,2
2024-01-30,Hosp_B_Oncology,Metformin,293,180
2024-01-30,Hosp_B_Oncology,Atorvastatin,239,197
2024-01-30,Hosp_B_Oncology,Letrozole,250,125
2024-01-30,Hosp_B_Oncology,Trastuzumab,243,172
2024-01-30,Hosp_B_Oncology,Oseltamivir,250,7
2024-01-30,Hosp_B_Oncology,Cough Syrup,66,0
2024-01-31,Hosp_B_Oncology,Paracetamol,249,8
2024-01-31,Hosp_B_Oncology,Ibuprofen,259,8
2024-01-31,Hosp_B_Oncology,Amoxicillin,61,9
2024-01-31,Hosp_B_Oncology,Metformin,282,125
2024-01-31,Hosp_B_Oncology,Atorvastatin,96,131
2024-01-31,Hosp_B_Oncology,Letrozole,59,115
2024-01-31,Hosp_B_Oncology,Trastuzumab,248,116
2024-01-31,Hosp_B_Oncology,Oseltamivir,200,9
2024-01-31,Hosp_B_Oncology,Cough Syrup,262,5
2024-02-01,Hosp_B_Oncology,Paracetamol,169,0
2024-02-01,Hosp_B_Oncology,Ibuprofen,53,5
2024-02-01,Hosp_B_Oncology,Amoxicillin,202,1
2024-02-01,Hosp_B_Oncology,Metformin,210,115
2024-02-01,Hosp_B_Oncology,Atorvastatin,286,141
2024-02-01,Hosp_B_Oncology,Letrozole,157,165
2024-02-01,Hosp_B_Oncology,Trastuzumab,104,198
2024-02-01,Hosp_B_Oncology,Oseltamivir,219,1
2024-02-01,Hosp_B_Oncology,Cough Syrup,207,6
2024-02-02,Hosp_B_Oncology,Paracetamol,256,8
2024-02-02,Hosp_B_Oncology,Ibuprofen,192,0
2024-02-02,Hosp_B_Oncology,Amoxicillin,170,7
2024-02-02,Hosp_B_Oncology,Metformin,245,111
2024-02-02,Hosp_B_Oncology,Atorvastatin,236,136
2024-02-02,Hosp_B_Oncology,Letrozole,110,142
2024-02-02,Hosp_B_Oncology,Trastuzumab,173,169
2024-02-02,Hosp_B_Oncology,Oseltamivir,88,7
2024-02-02,Hosp_B_Oncology,Cough Syrup,112,7
2024-02-03,Hosp_B_Oncology,Paracetamol,212,1
2024-02-03,Hosp_B_Oncology,Ibuprofen,131,0
2024-02-03,Hosp_B_Oncology,Amoxicillin,265,2
2024-02-03,Hosp_B_Oncology,Metformin,209,198
2024-02-03,Hosp_B_Oncology,Atorvastatin,279,112
2024-02-03,Hosp_B_Oncology,Letrozole,169,188
2024-02-03,Hosp_B_Oncology,Trastuzumab,122,167
2024-02-03,Hosp_B_Oncology,Oseltamivir,191,4
2024-02-03,Hosp_B_Oncology,Cough Syrup,147,8
2024-02-04,Hosp_B_Oncology,Paracetamol,142,2
2024-02-04,Hosp_B_Oncology,Ibuprofen,235,2
2024-02-04,Hosp_B_Oncology,Amoxicillin,105,7
2024-02-04,Hosp_B_Oncology,Metformin,147,139
2024-02-04,Hosp_B_Oncology,Atorvastatin,140,176
2024-02-04,Hosp_B_Oncology,Letrozole,286,132
2024-02-04,Hosp_B_Oncology,Trastuzumab,55,187
2024-02-04,Hosp_B_Oncology,Oseltamivir,196,7
2024-02-04,Hosp_B_Oncology,Cough Syrup,141,0
2024-02-05,Hosp_B_Oncology,Paracetamol,273,0
2024-02-05,Hosp_B_Oncology,Ibuprofen,282,0
2024-02-05,Hosp_B_Oncology,Amoxicillin,153,1
2024-02-05,Hosp_B_Oncology,Metformin,237,163
2024-02-05,Hosp_B_Oncology,Atorvastatin,137,134
2024-02-05,Hosp_B_Oncology,Letrozole,289,169
2024-02-05,Hosp_B_Oncology,Trastuzumab,260,129
2024-02-05,Hosp_B_Oncology,Oseltamivir,248,9
2024-02-05,Hosp_B_Oncology,Cough Syrup,282,1
2024-02-06,Hosp_B_Oncology,Paracetamol,128,2
2024-02-06,Hosp_B_Oncology,Ibuprofen,252,9
2024-02-06,Hosp_B_Oncology,Amoxicillin,264,9
2024-02-06,Hosp_B_Oncology,Metformin,275,145
2024-02-06,Hosp_B_Oncology,Atorvastatin,275,128
2024-02-06,Hosp_B_Oncology,Letrozole,53,180
2024-02-06,Hosp_B_Oncology,Trastuzumab,148,112
2024-02-06,Hosp_B_Oncology,Oseltamivir,282,6
2024-02-06,Hosp_B_Oncology,Cough Syrup,64,6
2024-02-07,Hosp_B_Oncology,Paracetamol,74,7
2024-02-07,Hosp_B_Oncology,Ibuprofen,61,1
2024-02-07,Hosp_B_Oncology,Amoxicillin,64,7
2024-02-07,Hosp_B_Oncology,Metformin,109,145
2024-02-07,Hosp_B_Oncology,Atorvastatin,266,116
2024-02-07,Hosp_B_Oncology,Letrozole,142,152
2024-02-07,Hosp_B_Oncology,Trastuzumab,57,178
2024-02-07,Hosp_B_Oncology,Oseltamivir,76,1
2024-02-07,Hosp_B_Oncology,Cough Syrup,293,6
2024-02-08,Hosp_B_Oncology,Paracetamol,82,5
2024-02-08,Hosp_B_Oncology,Ibuprofen,218,7
2024-02-08,Hosp_B_Oncology,Amoxicillin,60,5
2024-02-08,Hosp_B_Oncology,Metformin,228,187
2024-02-08,Hosp_B_Oncology,Atorvastatin,90,116
2024-02-08,Hosp_B_Oncology,Letrozole,125,145
2024-02-08,Hosp_B_Oncology,Trastuzumab,209,178
2024-02-08,Hosp_B_Oncology,Oseltamivir,129,5
2024-02-08,Hosp_B_Oncology,Cough Syrup,135,3
2024-02-09,Hosp_B_Oncology,Paracetamol,209,8
2024-02-09,Hosp_B_Oncology,Ibuprofen,163,7
2024-02-09,Hosp_B_Oncology,Amoxicillin,121,1
2024-02-09,Hosp_B_Oncology,Metformin,141,161
2024-02-09,Hosp_B_Oncology,Atorvastatin,133,161
2024-02-09,Hosp_B_Oncology,Letrozole,160,106
2024-02-09,Hosp_B_Oncology,Trastuzumab,252,183
2024-02-09,Hosp_B_Oncology,Oseltamivir,257,3
2024-02-09,Hosp_B_Oncology,Cough Syrup,183,9
2024-02-10,Hosp_B_Oncology,Paracetamol,180,9
2024-02-10,Hosp_B_Oncology,Ibuprofen,292,2
2024-02-10,Hosp_B_Oncology,Amoxicillin,238,5
2024-02-10,Hosp_B_Oncology,Metformin,240,178
2024-02-10,Hosp_B_Oncology,Atorvastatin,146,106
2024-02-10,Hosp_B_Oncology,Letrozole,125,148
2024-02-10,Hosp_B_Oncology,Trastuzumab,143,184
2024-02-10,Hosp_B_Oncology,Oseltamivir,208,9
2024-02-10,Hosp_B_Oncology,Cough Syrup,238,7
2024-02-11,Hosp_B_Oncology,Paracetamol,274,2
2024-02-11,Hosp_B_Oncology,Ibuprofen,75,7
2024-02-11,Hosp_B_Oncology,Amoxicillin,149,6
2024-02-11,Hosp_B_Oncology,Metformin,91,143
2024-02-11,Hosp_B_Oncology,Atorvastatin,63,177
2024-02-11,Hosp_B_Oncology,Letrozole,51,136
2024-02-11,Hosp_B_Oncology,Trastuzumab,118,137
2024-02-11,Hosp_B_Oncology,Oseltamivir,286,8
2024-02-11,Hosp_B_Oncology,Cough Syrup,111,5
2024-02-12,Hosp_B_Oncology,Paracetamol,154,0
2024-02-12,Hosp_B_Oncology,Ibuprofen,182,3
2024-02-12,Hosp_B_Oncology,Amoxicillin,57,0
2024-02-12,Hosp_B_Oncology,Metformin,106,163
2024-02-12,Hosp_B_Oncology,Atorvastatin,167,183
2024-02-12,Hosp_B_Oncology,Letrozole,77,136
2024-02-12,Hosp_B_Oncology,Trastuzumab,224,175
2024-02-12,Hosp_B_Oncology,Oseltamivir,214,0
2024-02-12,Hosp_B_Oncology,Cough Syrup,290,7
2024-02-13,Hosp_B_Oncology,Paracetamol,99,8
2024-02-13,Hosp_B_Oncology,Ibuprofen,88,7
2024-02-13,Hosp_B_Oncology,Amoxicillin,288,1
2024-02-13,Hosp_B_Oncology,Metformin,200,143
2024-02-13,Hosp_B_Oncology,Atorvastatin,87,183
2024-02-13,Hosp_B_Oncology,Letrozole,200,144
2024-02-13,Hosp_B_Oncology,Trastuzumab,101,179
2024-02-13,Hosp_B_Oncology,Oseltamivir,227,9
2024-02-13,Hosp_B_Oncology,Cough Syrup,173,6
2024-02-14,Hosp_B_Oncology,Paracetamol,243,1
2024-02-14,Hosp_B_Oncology,Ibuprofen,241,5
2024-02-14,Hosp_B_Oncology,Amoxicillin,112,8
2024-02-14,Hosp_B_Oncology,Metformin,210,140
2024-02-14,Hosp_B_Oncology,Atorvastatin,138,147
2024-02-14,Hosp_B_Oncology,Letrozole,62,172
2024-02-14,Hosp_B_Oncology,Trastuzumab,294,176
2024-02-14,Hosp_B_Oncology,Oseltamivir,208,8
2024-02-14,Hosp_B_Oncology,Cough Syrup,252,3
2024-02-15,Hosp_B_Oncology,Paracetamol,249,9
2024-02-15,Hosp_B_Oncology,Ibuprofen,243,8
2024-02-15,Hosp_B_Oncology,Amoxicillin,52,4
2024-02-15,Hosp_B_Oncology,Metformin,75,171
2024-02-15,Hosp_B_Oncology,Atorvastatin,97,165
2024-02-15,Hosp_B_Oncology,Letrozole,247,127
2024-02-15,Hosp_B_Oncology,Trastuzumab,166,192
2024-02-15,Hosp_B_Oncology,Oseltamivir,203,8
2024-02-15,Hosp_B_Oncology,Cough Syrup,61,4
2024-02-16,Hosp_B_Oncology,Paracetamol,101,2
2024-02-16,Hosp_B_Oncology,Ibuprofen,185,9
2024-02-16,Hosp_B_Oncology,Amoxicillin,213,1
2024-02-16,Hosp_B_Oncology,Metformin,51,148
2024-02-16,Hosp_B_Oncology,Atorvastatin,126,103
2024-02-16,Hosp_B_Oncology,Letrozole,139,188
2024-02-16,Hosp_B_Oncology,Trastuzumab,143,174
2024-02-16,Hosp_B_Oncology,Oseltamivir,56,9
2024-02-16,Hosp_B_Oncology,Cough Syrup,88,6
2024-02-17,Hosp_B_Oncology,Paracetamol,117,1
2024-02-17,Hosp_B_Oncology,Ibuprofen,201,2
2024-02-17,Hosp_B_Oncology,Amoxicillin,149,6
2024-02-17,Hosp_B_Oncology,Metformin,251,188
2024-02-17,Hosp_B_Oncology,Atorvastatin,195,118
2024-02-17,Hosp_B_Oncology,Letrozole,213,173
2024-02-17,Hosp_B_Oncology,Trastuzumab,274,154
2024-02-17,Hosp_B_Oncology,Oseltamivir,291,4
2024-02-17,Hosp_B_Oncology,Cough Syrup,224,0
2024-02-18,Hosp_B_Oncology,Paracetamol,68,3
2024-02-18,Hosp_B_Oncology,Ibuprofen,267,5
2024-02-18,Hosp_B_Oncology,Amoxicillin,91,6
2024-02-18,Hosp_B_Oncology,Metformin,158,135
2024-02-18,Hosp_B_Oncology,Atorvastatin,281,196
2024-02-18,Hosp_B_Oncology,Letrozole,213,102
2024-02-18,Hosp_B_Oncology,Trastuzumab,122,107
2024-02-18,Hosp_B_Oncology,Oseltamivir,146,5
2024-02-18,Hosp_B_Oncology,Cough Syrup,218,6
2024-02-19,Hosp_B_Oncology,Paracetamol,104,9
2024-02-19,Hosp_B_Oncology,Ibuprofen,239,8
2024-02-19,Hosp_B_Oncology,Amoxicillin,104,0
2024-02-19,Hosp_B_Oncology,Metformin,193,111
2024-02-19,Hosp_B_Oncology,Atorvastatin,185,183
2024-02-19,Hosp_B_Oncology,Letrozole,52,115
2024-02-19,Hosp_B_Oncology,Trastuzumab,79,122
2024-02-19,Hosp_B_Oncology,Oseltamivir,141,2
2024-02-19,Hosp_B_Oncology,Cough Syrup,153,5
2024-02-20,Hosp_B_Oncology,Paracetamol,220,5
2024-02-20,Hosp_B_Oncology,Ibuprofen,109,4
2024-02-20,Hosp_B_Oncology,Amoxicillin,293,9
2024-02-20,Hosp_B_Oncology,Metformin,61,148
2024-02-20,Hosp_B_Oncology,Atorvastatin,91,137
2024-02-20,Hosp_B_Oncology,Letrozole,131,144
2024-02-20,Hosp_B_Oncology,Trastuzumab,84,129
2024-02-20,Hosp_B_Oncology,Oseltamivir,265,9
2024-02-20,Hosp_B_Oncology,Cough Syrup,207,5
2024-02-21,Hosp_B_Oncology,Paracetamol,183,8
